列1,列2,列3,列4,Param1,Param2,Pram3
プロローグ,パン屋オットー,占い師,クララ>>77 悪いな、アンケートありがとう。,,,
プロローグ,パン屋オットー,占い師,俺としては、まとめ役が時間的に立てづらいなら、個人戦アリアリ。,,,
プロローグ,パン屋オットー,占い師,でも「やりたくない」って人がいるなら、無理には勧めない。,,,
プロローグ,パン屋オットー,占い師,あと【まとめ役が立てれた場合、決定時間が何時になっても構わない】とだけ。,,,
プロローグ,木こりトーマス,村人,無記名だからまとめたい気がします、できれば,,,
プロローグ,パン屋オットー,占い師,ペーター、ニコラス、おやすみ。,,,
プロローグ,パン屋オットー,占い師,あーそっか、無記名…,,,
プロローグ,パン屋オットー,占い師,うーん…,,,
プロローグ,パン屋オットー,占い師,ディーター>>80みたいに「吊りセット宣言」ぐらいしかないかなぁ…,,,
プロローグ,パン屋オットー,占い師,悩ましい。,,,
プロローグ,負傷兵シモン,村人,>>84（トーマスさんの意見……！,,,
プロローグ,負傷兵シモン,村人,）それにしてもオットーはやっぱ漢やなあ！,,,
プロローグ,負傷兵シモン,村人,尊敬するでー！,,,
プロローグ,負傷兵シモン,村人,>>77おおきに、クララ！……,,,
プロローグ,負傷兵シモン,村人,また相談乗ってね？,,,
プロローグ,負傷兵シモン,村人,そ、そろそろ、わしも騒ぎすぎて目眩がしてきたさかい……,,,
プロローグ,負傷兵シモン,村人,つ【決定時間は何時でもオッケーやで！】,,,
プロローグ,ならず者ディーター,人狼,ふむ。,,,
プロローグ,ならず者ディーター,人狼,みんなの意見出のを待つ、とか言いながら寝る。,,,
プロローグ,ならず者ディーター,人狼,俺自身が深夜村のような希望出してるのに申し訳ないｗまとめ制になる場合は、CO状況や希望出しの時間にある程度目をつぶってくれるなら何時でもいいや。,,,
プロローグ,ならず者ディーター,人狼,鳩くれ鳩～ｗｗｗおやすみﾉｼ,,,
プロローグ,シスターフリーデル,人狼,個人戦は…,,,
プロローグ,シスターフリーデル,人狼,時間帯ずれるのでしたら反対しません。,,,
プロローグ,負傷兵シモン,村人,オットー>>85わしとオットーみたいに、何時でもええ人がもう少しおったら、トーマスさんの意見を尊重したい。,,,
プロローグ,負傷兵シモン,村人,ってそんなん当たり前か？,,,
プロローグ,負傷兵シモン,村人,（笑）とりあえずこれだけ言い残して、わしはもう寝ますわ！,,,
プロローグ,負傷兵シモン,村人,お休み！,,,
プロローグ,負傷兵シモン,村人,＞＞ニコチン いま寝る前にざっと読み返してたんやけど……,,,
プロローグ,負傷兵シモン,村人,すまんニコチン！！,,,
プロローグ,負傷兵シモン,村人,なんかいろいろとふられてたのに、わし、トーマスさんのことで頭がいっぱいでなんも返せんかった！,,,
プロローグ,負傷兵シモン,村人,マジですんまへん！,,,
プロローグ,負傷兵シモン,村人,ネタふられたのにスルーするなんて……,,,
プロローグ,負傷兵シモン,村人,わしは漢失格やあああ！！orz,,,
プロローグ,司書クララ,村人,票先の明言は、個人戦場合も必要。,,,
プロローグ,司書クララ,村人,特に中盤以降はばらけると危ういですし、説得のためにも必要最低限ですね。,,,
プロローグ,司書クララ,村人,あとは、まとめ役に全権を任せる形でなく、調整として動いてもらうまとめ役を作ると、ある程度は対処が出来そうなようです。,,,
プロローグ,司書クララ,村人,【個人戦だから何をやっても許されるわけじゃない】【個人個人向き合う分言葉には注意を】のふたつが大事そうです。,,,
プロローグ,司書クララ,村人,>>90意見は、同意なんですが･･･朝起きれません。,,,
プロローグ,司書クララ,村人,不健康ですから！,,,
プロローグ,行商人アルビン,狂人,おはよう、ちょっと起きてきた。,,,
プロローグ,行商人アルビン,狂人,個人戦ですかー？,,,
プロローグ,行商人アルビン,狂人,僕は反対ないですよ、とだけ。,,,
プロローグ,司書クララ,村人,なので、まとめ制の場合は出来れば就寝前の時間をうまく調整して決定とするのが、見てる限りでは良さそう。,,,
プロローグ,司書クララ,村人,この辺りは、まとめ役都合で最終調整ですね。,,,
プロローグ,司書クララ,村人,投票COについては、私含めて、反対意見いくつか見えるので、よほどの情熱的な説得が出ない限りは使わない方向が良いかと。,,,
プロローグ,司書クララ,村人,これも最終的にはまとめ役判断で。,,,
プロローグ,司書クララ,村人,>>91シモン可愛い。,,,
プロローグ,行商人アルビン,狂人,個人戦といっても、各陣営が勝利のために動くってことは前提なんすよね？,,,
プロローグ,行商人アルビン,狂人,良く解んないですが。,,,
プロローグ,行商人アルビン,狂人,あ、また寝る。,,,
プロローグ,シスターフリーデル,人狼,ホモは子供産めないから主の教えだと禁止だったような…。,,,
プロローグ,シスターフリーデル,人狼,でも幼いリーザとかに手を出すよりはいいのかなあ。,,,
プロローグ,パン屋オットー,占い師,律儀なやつだなぁ、シモン…,,,
プロローグ,パン屋オットー,占い師,これも芸人の魂がそうさせるのか…。,,,
プロローグ,パン屋オットー,占い師,トーマスとの仲、応援してるよ。,,,
プロローグ,パン屋オットー,占い師,シモン>>90 あ、うん。,,,
プロローグ,パン屋オットー,占い師,「個人戦やりたい」ってわけじゃなくて、あくまで「個人戦でも構わない」レベルだしね。…,,,
プロローグ,パン屋オットー,占い師,まぁ個人的に「超好奇心から個人戦やってみたい気もする」んだけど…。,,,
プロローグ,パン屋オットー,占い師,クララ>>92 いっそ、朝まで起きてるって言うのはどうだ。,,,
プロローグ,パン屋オットー,占い師,逆にさ。,,,
プロローグ,司書クララ,村人,はっ！,,,
プロローグ,司書クララ,村人,少し逸れました。,,,
プロローグ,司書クララ,村人,大体こんなところですか。,,,
プロローグ,司書クララ,村人,明日の参考にでもしてくれれば幸いです。,,,
プロローグ,司書クララ,村人,個人戦するかは、全員意見見てが良さげ。,,,
プロローグ,司書クララ,村人,食い込むのはあまりよくありませんが、已む無しかと。,,,
プロローグ,司書クララ,村人,＠４,,,
プロローグ,司書クララ,村人,>>97ロリコンは地獄に落ちろですね。,,,
プロローグ,司書クララ,村人,同意します(笑顔･･･おかしな電波を拾ってしまいました。,,,
プロローグ,司書クララ,村人,眠いせいですね。,,,
プロローグ,司書クララ,村人,きっと。,,,
プロローグ,司書クララ,村人,あ、100ゲット。,,,
プロローグ,司書クララ,村人,少し幸せ気分。,,,
プロローグ,司書クララ,村人,･･･内容はアレですが。,,,
プロローグ,司書クララ,村人,>>98オットー発想の転換ですね！,,,
プロローグ,司書クララ,村人,･･･無理。,,,
プロローグ,司書クララ,村人,もう徹夜できるほど若くないのです。,,,
プロローグ,司書クララ,村人,ふふふ･･･。,,,
プロローグ,パン屋オットー,占い師,クララはしっかり者だなぁ、色々ありがとう。,,,
プロローグ,パン屋オットー,占い師,良いお嫁さんになるタイプだな。,,,
プロローグ,パン屋オットー,占い師,俺も、そろそろ戻るよ。,,,
プロローグ,パン屋オットー,占い師,明日も店あるからね。,,,
プロローグ,パン屋オットー,占い師,夜明け前に少し見に来るかも。,,,
プロローグ,パン屋オットー,占い師,あ、一応レギュレーションを。,,,
プロローグ,パン屋オットー,占い師,14人村 狼狼狼狂占霊狩村村村村村村楽今回はこれだな。,,,
プロローグ,パン屋オットー,占い師,13人村に狂人復活したりとか、色々あったみたいだけど、杞憂だった。,,,
プロローグ,シスターフリーデル,人狼,クララが狼側になりませんように…,,,
プロローグ,シスターフリーデル,人狼,祈っておきます。,,,
プロローグ,司書クララ,村人,一応、個人戦についての項目を。,,,
プロローグ,司書クララ,村人,【http://wolfbbs.,,,
プロローグ,司書クララ,村人,jp/%C8%F3%A4%DE%A4%C8%A4%E1%CC%F2%C0%A9.,,,
プロローグ,司書クララ,村人,html】もっと詳しい解説などは、個人戦村の議事冒頭などを見てみるのが、やはり一番理解しやすいかと。,,,
プロローグ,司書クララ,村人,完全にまとめ役不要でなく、ゆるめ個人戦認識が、いろいろ幸せそう。,,,
プロローグ,司書クララ,村人,あくまで陣営勝利のために動くのは大前提。,,,
