列1,列2,列3,列4,Param1,Param2,Pram3
1日目,村長ヴァルター,村人,大丈夫だったピヨね。,,,
1日目,村長ヴァルター,村人,＞オトぴよ>>100そんちょは「ヴォルター」じゃなく「ヴァルター」ピヨよ～(笑),,,
1日目,羊飼いカタリナ,人狼,【カタリナは占い師です】,Coming_out,Diviner,Diviner
1日目,青年ヨアヒム,村人,ああ…,,,
1日目,青年ヨアヒム,村人,いつのまにか始まってました。,,,
1日目,青年ヨアヒム,村人,クララさんはキックこそされてないですが…,,,
1日目,青年ヨアヒム,村人,今後の発言は大丈夫でしょうか？,,,
1日目,少年ペーター,人狼,ぎだいーぎだいっと。,,,
1日目,少年ペーター,人狼,隣の村からもらってきたよー。,,,
1日目,少年ペーター,人狼,■１：まとめ役について■２：占霊のＣＯ時期について■３：回避ＣＯについて■４：本日の占い先,Information,,
1日目,少年ペーター,人狼,わ、リナねぇロケットCOかー。,,,
1日目,少年ペーター,人狼,この編成だと初日COはいいと思うんだけど、理由とかがあれば教えてほしいな。,,,
1日目,少年ペーター,人狼,【僕は占い師じゃないよ】,Coming_out,,Diviner
1日目,パン屋オットー,人狼,■１：霊能者になってほしいです■２：占のＣＯは１日目がいいと思います霊のＣＯは3日目がいいと思います,Information,,
1日目,村長ヴァルター,村人,さて、ペタぴよは議題ありがとピヨ。,,,
1日目,村長ヴァルター,村人,で、リナぴよが占い師COピヨね。,,,Diviner
1日目,村長ヴァルター,村人,【リナぴよに対抗しないピヨ】■２．,Coming_out,,Diviner
1日目,村長ヴァルター,村人,んー、霊も占い師も一斉に出ちゃっていいんじゃないピヨ？,,,
1日目,青年ヨアヒム,村人,…,,,
1日目,青年ヨアヒム,村人,と思ったらいきなりのCOですか…,,,
1日目,青年ヨアヒム,村人,【私は占い師ではありません】>>105ですが、ロケットCOした理由を教えていただけませんか？,Coming_out,,Diviner
1日目,少女リーザ,村人,クラ姉ちゃん、大丈夫だったみたいね。,,,
1日目,少女リーザ,村人,よかったぁ。,,,
1日目,少女リーザ,村人,む、リナ姉ちゃん占CO？,,,
1日目,少女リーザ,村人,非対抗しちゃうね、【リズは占いとか難しいことはできないの】,Coming_out,,Diviner
1日目,羊飼いカタリナ,人狼,＞ペーター 狼に騙りの相談をさせたくないからです。,,,
1日目,羊飼いカタリナ,人狼,早い段階でcoすれば、相談ができにくいですから。,,,
1日目,パン屋オットー,人狼,カタリナさんはいきなり占い師ＣＯですか。,,,
1日目,パン屋オットー,人狼,【僕は占い師ではありません】,Coming_out,,Diviner
1日目,青年ヨアヒム,村人,>>113ヨアヒムですが回答感謝します。,,,
1日目,羊飼いカタリナ,人狼,■１：霊が確定したら、霊に。,Opinion,,Medium
1日目,羊飼いカタリナ,人狼,しなかったらその時に考えましょう。,Opinion,,
1日目,羊飼いカタリナ,人狼,■２：foしたいです。,Opinion,,
1日目,羊飼いカタリナ,人狼,■３：FOなら狩人だけですけど、状況次第ですね。,Opinion,,
1日目,羊飼いカタリナ,人狼,■４：とりあえずゲルトに。,Opinion,,
1日目,村長ヴァルター,村人,■３．,,,
1日目,村長ヴァルター,村人,回避は狩人の事しかないピヨね。,Opinion,,
1日目,村長ヴァルター,村人,吊り回避は有り。,Opinion,,
1日目,村長ヴァルター,村人,占い回避は回避する事で詰みになるような場合は有りピヨ。,Opinion,,
1日目,村長ヴァルター,村人,■４、保留ピヨ。,,,
1日目,村長ヴァルター,村人,■２で一斉にというのは狼と狂人の連携取れないようにってのと、狼の回避霊COで逃げるのを防止でって事ピヨ。,,,
1日目,農夫ヤコブ,村人,ペタは議題ありがとうな。,,,
1日目,農夫ヤコブ,村人,ラムネで誘惑する聖職者には気をつけるだぞ。,,,
1日目,農夫ヤコブ,村人,リナがいきなりCOか。,,,
1日目,農夫ヤコブ,村人,【リナの占い師CO確認しただ】そして議題回答が出揃わないうちに対抗回す流れなのか。,,,Diviner
1日目,農夫ヤコブ,村人,リナが真かどうかもわからねえうちにすぐ反応するのはどうかと思うだよ。,,,
1日目,農夫ヤコブ,村人,おらはちょっと反応しないでおくだ。,,,
1日目,少女リーザ,村人,確霊さんにやってもらいたいな。,,,
1日目,少女リーザ,村人,でも、今日の占い先は多数決でもいいやーって思うの。,,,
1日目,少女リーザ,村人,占い師はリナ姉ちゃんがCOしてるね。,,,
1日目,少女リーザ,村人,このまま初日COって感じかしら？,,,
1日目,少女リーザ,村人,霊能さんは3日目COだと食べられたりしないかしら？,questtion,action,Medium
1日目,少女リーザ,村人,2日目第一声COとか、どうかな？,Opinion,,Medium
1日目,少女リーザ,村人,ありあり。,,,
1日目,少女リーザ,村人,能力者の吊り占い回避はありなの。,,,
1日目,少女リーザ,村人,狩人さんは状況次第でお願いするの。,,,
1日目,少女リーザ,村人,ゲルト兄ちゃんね。,,,
1日目,少女リーザ,村人,寝てばっかりなんだから！,,,
1日目,神父ジムゾン,霊能者,【リナさんの占CO確認しました】【私は占い師ではありません】ロケットCOですね。,Coming_out,,Diviner
1日目,神父ジムゾン,霊能者,ペタくんは議題ありがとう。,,,
1日目,神父ジムゾン,霊能者,FO好きな私はリナさんのCOは真偽関わらず賛同です。,Opinion,,
1日目,神父ジムゾン,霊能者,というか隠すの面倒だし私もCOしちゃいますか。,,,
1日目,神父ジムゾン,霊能者,【私は霊能者です】,Coming_out,Medium,Medium
1日目,旅人ニコラス,村人,ご飯美味しかったカパ～。,,,
1日目,旅人ニコラス,村人,そんちょのきゅうり対抗を確認したカパ…！,,,
1日目,旅人ニコラス,村人,キュウリは渡さないカパ！…,,,
1日目,旅人ニコラス,村人,え？,,,
1日目,旅人ニコラス,村人,カタリナ、イキナリ占い師ＣＯカパ！？,,,Diviner
1日目,旅人ニコラス,村人,占い師出ちゃったんで、対抗は即、霊は潜伏希望カパ！,,,Medium
1日目,旅人ニコラス,村人,襲撃候補増やすのは良くないカパ！,Opinion,,
1日目,旅人ニコラス,村人,【ポクは占い師じゃないカパパ】,Coming_out,,Diviner
1日目,少女リーザ,村人,ヤコ兄ちゃん>>118 む？,,,
1日目,少女リーザ,村人,村人なら、「自分は占い師じゃないよ」って言うのは問題ないと思うの。,Coming_out,,Diviner
1日目,少女リーザ,村人,占いCOをどうするかで迷うのは、狼さんや狂人さんだけだと思うの。,,,
1日目,少女リーザ,村人,「潜伏したい真占がいるかも」ってことかしら？,questtion,action,
1日目,青年ヨアヒム,村人,■１確定したら霊能者で。,,,
1日目,青年ヨアヒム,村人,確定しないなら確定白です。,,,
1日目,青年ヨアヒム,村人,今日は多数決でもいいんじゃないでしょうか。,Opinion,Vote,
1日目,青年ヨアヒム,村人,■２FOですが…,,,
1日目,青年ヨアヒム,村人,もう両方ともCOしてますね…,,,
1日目,旅人ニコラス,村人,ええぇぇええジムゾン、面倒だからって理由は…,,,
1日目,旅人ニコラス,村人,カパァ…,,,
1日目,旅人ニコラス,村人,とりあえず、ポクの希望（もう無理）貼っておくカパ…■１、２、３：まとめ役は、霊能者先行の確定したらまとめが理想ッパ。,Opinion,Facilitator,
1日目,旅人ニコラス,村人,確定しない場合は占い師も出して、今日の占い先を纏め役確保の白狙い希望カパ。,,,Diviner
1日目,旅人ニコラス,村人,確定した場合には、占い師は投票ＣＯか三日目第一声希望カパ。,,,
1日目,神父ジムゾン,霊能者,COはFO希望、というか出ました。,,,
1日目,神父ジムゾン,霊能者,まとめは私がやれそうならば私がやりましょう。,Opinion,Facilitator,
1日目,神父ジムゾン,霊能者,この発言以降、第1声で【占霊どちらにも同時に対抗･非対抗してください】,,,
1日目,神父ジムゾン,霊能者,占霊はともかく狩回避ですかね。,,,
1日目,神父ジムゾン,霊能者,これは本人に委任しましょう。,,,
1日目,少女リーザ,村人,あらら。,,,
1日目,少女リーザ,村人,神父さまが霊COなの？,,,Medium
1日目,少女リーザ,村人,いきなり急展開なの…。,,,
1日目,少女リーザ,村人,【対抗しないわ、わたしは幽霊なんか見えないの】神父さまは、確定するようならまとめをお願いしたいの。,Coming_out,,Medium
1日目,少女リーザ,村人,ニコさん>>124 投票COって、どうやるの？,,,
1日目,少女リーザ,村人,自分に投票とか？,,,
1日目,少年ペーター,人狼,■１：確定霊能者か、あるいは白確にお願いしたいな。,Opinion,Facilitator,Medium
1日目,少年ペーター,人狼,ただ、べつに初日くらいはまとめ役がいなくてもいいと思うよー。,,,
1日目,少年ペーター,人狼,■２：初日FO希望だよ。,Opinion,Facilitator,
1日目,少年ペーター,人狼,狼側が多いから、例えば初回吊りが村人になっちゃった後に騙りが多く出てきたら…,,,
1日目,少年ペーター,人狼,例えば３ｄ５COなんかになったら手数的に厳しいなんてもんじゃなくなるし、それは絶対に防がなきゃいけないと思う。,,,
1日目,少年ペーター,人狼,自殺投票COもうまくいかない場合があるしね。,,,
1日目,少年ペーター,人狼,■３：FO希望だから必然的になしになるんだけど、狩人は状況を見て自己判断かな。,Opinion,Facilitator,Hunter
1日目,少年ペーター,人狼,吊り回避は有効になる場合が多いと思ってるからそっちは推奨しておくけど。,Opinion,Facilitator,
1日目,少年ペーター,人狼,■４：ゲルにぃがいいと思うな（保留）>>113 リナねぇありがとう。,,,
1日目,少年ペーター,人狼,編成とかそういうことを考えてって訳ではないのね。,,,
1日目,少年ペーター,人狼,うん、回答ありがとう。,,,
1日目,村長ヴァルター,村人,あ、■１忘れてたピヨ。,,,
1日目,村長ヴァルター,村人,霊確定したら確霊纏め。,Opinion,Facilitator,Medium
1日目,村長ヴァルター,村人,ま、今日は纏めるっていっても占い希望のみピヨけど…。,,,
1日目,村長ヴァルター,村人,確定しなかったら多数決ピヨ。,Opinion,Facilitator,
